종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"225590","패션플랫폼","KOSDAQ","중견기업부","1405","65","4.85","1355","1425","1350","187074","258885800","37424581765","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","612","16","2.68","605","616","602","390046","237255226","36190023300","59134025"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","3135","135","4.50","3060","3205","3050","195465","613013250","86820928260","27694076"
"028670","팬오션","KOSPI",,"4585","170","3.85","4500","4635","4445","1744901","7950035620","2451001212520","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","5600","130","2.38","5470","5600","5470","4131","22869710","59794728000","10677630"
"010820","퍼스텍","KOSPI",,"2995","390","14.97","2685","3050","2675","4164806","12285507935","143944072700","48061460"
"016800","퍼시스","KOSPI",,"29000","1450","5.26","27550","30300","27550","9435","277770850","333500000000","11500000"
"263750","펄어비스","KOSDAQ","우량기업부","40700","2950","7.81","38600","41200","38600","580476","23224998150","2614399298500","64235855"
"251970","펌텍코리아","KOSDAQ","우량기업부","15150","0","0.00","15250","15550","15150","5302","81311900","187860000000","12400000"
"001020","페이퍼코리아","KOSPI",,"1175","55","4.91","1160","1195","1150","186231","219011395","55891001750","47566810"
"327610","펨토바이오메드","KONEX","일반기업부","12900","100","0.78","13000","13500","12500","5644","72969250","108376408800","8401272"
"087010","펩트론","KOSDAQ","기술성장기업부","7700","310","4.19","7600","7780","7470","45257","345415580","158826768100","20626853"
"090080","평화산업","KOSPI",,"1240","45","3.77","1280","1280","1210","221948","274939590","68078801160","54902259"
"010770","평화홀딩스","KOSPI",,"2955","125","4.42","2890","3030","2890","7202","21085995","43218252030","14625466"
"119500","포메탈","KOSDAQ","중견기업부","3735","215","6.11","3595","3765","3585","229106","848174300","44249411520","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","11250","750","7.14","10800","11300","10800","210007","2329035800","115022643750","10224235"
"022100","포스코 ICT","KOSDAQ","우량기업부","5470","100","1.86","5450","5550","5350","463390","2536775460","831629967630","152034729"
"058430","포스코스틸리온","KOSPI",,"26950","750","2.86","26950","27500","26500","19861","537360400","161700000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","7530","80","1.07","7310","7970","7300","12622780","96440039740","313569553590","41642703"
"047050","포스코인터내셔널","KOSPI",,"21600","350","1.65","21700","22000","21350","414092","8960647050","2664903218400","123375149"
"003670","포스코케미칼","KOSPI",,"160000","1500","0.95","162000","164500","159000","523415","84446810500","12394115200000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","7460","270","3.76","7200","7500","7150","43997","322808680","67940629580","9107323"
"318020","포인트모바일","KOSDAQ","관리종목(소속부없음)","18100","0","0.00","0","0","0","0","0","229187123200","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","2050","130","6.77","1920","2075","1805","75983","146518485","118893997600","57997072"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부","1720","70","4.24","1670","1735","1670","39782","67945500","32763561040","19048582"
"234100","폴라리스세원","KOSDAQ","우량기업부","1860","80","4.49","1805","1865","1805","201913","372519650","89283320100","48001785"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","1085","50","4.83","1035","1090","1035","105487","112531540","51526725950","47490070"
"114630","폴라리스우노","KOSDAQ","벤처기업부","757","32","4.41","740","764","737","1239132","933322941","46006889988","60775284"
"290720","푸드나무","KOSDAQ","우량기업부","19350","500","2.65","19500","19950","19200","4235","82241450","131696757900","6806034"
"005670","푸드웰","KOSDAQ","우량기업부","5410","210","4.04","5310","5410","5250","15592","82841840","54100000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","6220","260","4.36","6100","6310","6100","59843","371942980","52007820920","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","15850","550","3.59","14750","16200","14750","866357","13463985200","239062380000","15082800"
"017810","풀무원","KOSPI",,"10550","450","4.46","10200","10600","10150","54383","564551800","402171718100","38120542"
"093380","풍강","KOSDAQ","중견기업부","3465","60","1.76","3405","3480","3405","24098","83059380","34231819545","9879313"
"023900","풍국주정","KOSDAQ","중견기업부","11400","400","3.64","11200","11450","11000","14473","162401950","143640000000","12600000"
"103140","풍산","KOSPI",,"26700","850","3.29","26500","26800","26250","87897","2336031650","748248222600","28024278"
"005810","풍산홀딩스","KOSPI",,"26200","500","1.95","26500","26500","25800","6972","181547050","272729633600","10409528"
"371950","풍원정밀","KOSDAQ","기술성장기업부","13400","450","3.47","13300","13500","13000","130073","1734512700","281942539200","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","19400","500","2.65","19400","19750","19300","88860","1739643800","154540012000","7965980"
"341170","퓨쳐메디신","KONEX","일반기업부","5070","10","0.20","5000","5110","4825","1616","7894010","47026632900","9275470"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","10700","600","5.94","10400","11100","10200","116156","1242218200","146504089700","13691971"
"035200","프럼파스트","KOSDAQ","벤처기업부","3465","120","3.59","3350","3470","3350","35882","122649275","33716494350","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3315","200","6.42","3200","3545","3170","355442","1205910850","202572917235","61107969"
"950210","프레스티지바이오파마","KOSPI",,"7500","360","5.04","7150","8280","7150","431150","3335037590","450721162500","60096155"
"203690","프로스테믹스","KOSDAQ","벤처기업부","1180","183","18.36","976","1200","976","702841","793217374","54168013280","45905096"
"321260","프로이천","KOSDAQ","벤처기업부","2770","145","5.52","2840","3145","2680","17526141","51982163480","78092072680","28192084"
"303360","프로테옴텍","KONEX","일반기업부","7000","230","3.40","6700","7240","6690","1794","12441300","78587005000","11226715"
"053610","프로텍","KOSDAQ","우량기업부","21050","500","2.43","20850","21250","20850","8838","185996350","231550000000","11000000"
"377220","프롬바이오","KOSDAQ","기술성장기업부","7540","-280","-3.58","7950","8180","7510","1312008","10366398980","106728700000","14155000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","6190","140","2.31","6190","6300","6080","18577","114561730","71653743940","11575726"
"053160","프리엠스","KOSDAQ","중견기업부","6300","410","6.96","5920","6460","5900","34863","214112780","37800000000","6000000"
"041590","플래스크","KOSDAQ","중견기업부","1570","50","3.29","1520","1915","1495","6163225","10503832760","190864187220","121569546"
"367000","플래티어","KOSDAQ","벤처기업부","8970","420","4.91","8710","9150","8710","22758","203826550","74179271790","8269707"
"075130","플랜티넷","KOSDAQ","벤처기업부","2175","60","2.84","2120","2205","2120","41498","90187650","36153546000","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5380","380","7.60","5000","5400","5000","405","2028780","15451629000","2872050"
"009810","플레이그램","KOSPI",,"978","28","2.95","969","998","960","241048","236838183","87743290548","89717066"
"237820","플레이디","KOSDAQ","중견기업부","4655","170","3.79","4495","4745","4495","11330","52312010","59710336700","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","5330","435","8.89","5030","5580","5030","173206","913056500","46727150600","8766820"
"300080","플리토","KOSDAQ","기술성장기업부","38800","450","1.17","38350","39800","38350","8889","346395050","202493746800","5218911"
"150440","피노텍","KONEX","일반기업부","994","0","0.00","0","0","0","0","0","9508019528","9565412"
"032580","피델릭스","KOSDAQ","중견기업부","1240","25","2.06","1250","1270","1220","434122","540226070","41083759360","33132064"
"051380","피씨디렉트","KOSDAQ","우량기업부","7270","570","8.51","6870","8360","6870","1022985","7947378400","55761161720","7670036"
"241820","피씨엘","KOSDAQ","투자주의환기종목(소속부없음)","9930","450","4.75","9600","10300","9600","30557","304376140","104952136140","10569198"
"237750","피앤씨테크","KOSDAQ","벤처기업부","4875","195","4.17","4680","4885","4680","28100","135157235","31670925000","6496600"
"024850","피에스엠씨","KOSDAQ","중견기업부","985","23","2.39","968","989","968","55589","54484235","39965021610","40573626"
"319660","피에스케이","KOSDAQ","우량기업부","17150","1350","8.54","16450","17200","16250","287416","4839359500","248389572550","14483357"
"031980","피에스케이홀딩스","KOSDAQ","벤처기업부","7140","220","3.18","7010","7220","6950","10392","73315210","153955500300","21562395"
"002230","피에스텍","KOSDAQ","투자주의환기종목(소속부없음)","3375","115","3.53","3320","3390","3300","2978","9965245","66383695125","19669243"
"057880","피에이치씨","KOSDAQ","관리종목(소속부없음)","1740","0","0.00","0","0","0","0","0","206724832500","118807375"
"043370","피에이치에이","KOSDAQ","우량기업부","5780","130","2.30","5680","5850","5680","10590","61117780","121380000000","21000000"
"242350","피엔아이컴퍼니","KONEX","일반기업부","3600","-285","-7.34","4295","4295","3500","10794","38231570","17141472000","4761520"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","13100","500","3.97","12700","13400","12700","20036","260633150","120606879200","9206632"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","3000","140","4.90","2900","3025","2900","144269","431597810","90031728000","30010576"
"137400","피엔티","KOSDAQ","우량기업부","37800","600","1.61","38450","38700","37400","227103","8637657000","859617284400","22741198"
"128660","피제이메탈","KOSDAQ","우량기업부","3555","80","2.30","3505","3565","3480","360066","1293906290","88175976795","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","5740","70","1.23","5670","5980","5670","24093","138684160","86100000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","34850","2950","9.25","32950","38250","32950","338338","12204869000","109153092550","3132083"
"304840","피플바이오","KOSDAQ","기술성장기업부","9990","140","1.42","9860","10500","9820","501969","5081499910","117409273200","11752680"
"062970","피피아이","KOSDAQ","벤처기업부","2295","60","2.68","2260","2345","2240","17046","39275870","21362284575","9308185"
"087600","픽셀플러스","KOSDAQ","벤처기업부","8420","240","2.93","8280","8500","8260","7304","61266250","68762418360","8166558"
"161580","필옵틱스","KOSDAQ","중견기업부","7300","180","2.53","7300","7300","7160","33500","242357980","160520481100","21989107"
"347770","핌스","KOSDAQ","벤처기업부","9980","460","4.83","9710","10250","9710","29710","295195030","75599148700","7575065"
"163730","핑거","KOSDAQ","벤처기업부","9010","490","5.75","8630","9120","8630","41043","367658090","83844735420","9305742"
"341160","하나금융15호스팩","KOSDAQ","SPAC(소속부없음)","2270","25","1.11","2270","2295","2240","129363","293031385","10691700000","4710000"
"343510","하나금융16호스팩","KOSDAQ","SPAC(소속부없음)","2145","45","2.14","2090","2145","2025","100","206330","8601450000","4010000"
"388220","하나금융19호스팩","KOSDAQ","SPAC(소속부없음)","2210","0","0.00","0","0","0","0","0","13945100000","6310000"
"400560","하나금융20호스팩","KOSDAQ","SPAC(소속부없음)","2225","-35","-1.55","2260","2260","2225","54651","122121765","6786250000","3050000"
"406760","하나금융21호스팩","KOSDAQ","SPAC(소속부없음)","2070","-25","-1.19","2090","2090","2050","77718","160275690","15338700000","7410000"
"418170","하나금융22호스팩","KOSDAQ","SPAC(소속부없음)","2065","-20","-0.96","2080","2085","2055","40354","83257795","12410650000","6010000"
"427950","하나금융23호스팩","KOSDAQ","SPAC(소속부없음)","2065","-5","-0.24","2060","2070","2055","24566","50592010","9973950000","4830000"
"430230","하나금융24호스팩","KOSDAQ","SPAC(소속부없음)","2050","-5","-0.24","2055","2060","2045","47402","97142185","16408200000","8004000"
